id sender,id receiver,amount,trxn_id,transaction type
CUST65378816,EXTERNAL183590,2276.0,GTUS15328851,1
CUST12068998,EXTERNAL183590,188.0,NPFL29513134,1
EXTERNAL670308,CUST21271776,26.0,NLUM54104723,1
EXTERNAL624853,CUST21271776,1208.0,QQCF20255556,1
CUST81698031,CUST21271776,811.0,RZVH59102023,1
CUST17025208,CUST21271776,49.0,VZWR45747248,1
EXTERNAL739130,CUST21271776,160.0,OOKV24390682,1
EXTERNAL326420,CUST21271776,100.0,QUPK83687266,1
CUST33951267,CUST21271776,4278.0,PFHB87455779,1
CUST94859760,CUST21271776,951.0,GJUW33033706,1
CUST49547303,CUST21271776,4580.0,AJCE71816077,1
EXTERNAL584611,CUST21271776,3474.0,XYZN83148858,1
CUST13670734,CUST90513495,1620.0,WTSX78698238,1
CUST47412614,CUST90513495,4375.0,OSTB39597389,1
EXTERNAL204716,CUST90513495,3638.0,RFOG51442371,1
EXTERNAL360520,CUST92542061,777.5,EVUB27373981,1
CUST21301757,EXTERNAL851038,5042.0,MFYX24486200,1
CUST69754323,EXTERNAL851038,115.0,XUUQ57777429,1
CUST79249329,CUST34484555,522.0,KKVX57295247,1
EXTERNAL731626,CUST34484555,58.0,USCR33459771,1
CUST42867193,CUST34484555,435.0,LXKG44713508,1
EXTERNAL675782,CUST34484555,5032.0,DIIO67413999,1
CUST69161191,CUST34484555,975.0,VBPW91042523,1
EXTERNAL522140,CUST34484555,82.0,WLJO18063210,1
CUST76966242,CUST34484555,204.0,LNKB59958754,1
CUST77617606,CUST34484555,40.0,NSUD41708082,1
EXTERNAL465218,CUST34484555,41.5,AJTI62398566,1
CUST33682805,CUST60076161,1423.5,EHUD72055873,1
EXTERNAL131809,CUST60076161,292.0,VWON74561221,1
EXTERNAL750471,CUST60076161,1860.0,SWRZ33291505,1
CUST49251569,CUST60076161,425.0,YWQK32412724,1
CUST88374582,CUST60076161,472.0,BARR25587585,1
CUST54327209,CUST60076161,1462.5,PSFA58848599,1
EXTERNAL520700,CUST60076161,522.0,ZVFU16167390,1
EXTERNAL426376,CUST32887693,36.0,TEFK22955408,1
EXTERNAL247439,CUST25657783,768.5,IZCX34797441,1
EXTERNAL465390,CUST25657783,999.0,QDMT78165663,1
EXTERNAL446809,CUST69449033,1128.5,UFTH35302618,1
CUST67339692,EXTERNAL520649,121.5,FTQD33647455,1
EXTERNAL313953,CUST14642000,90.0,TJBI15899724,1
EXTERNAL252314,CUST14642000,150.0,UIWJ35512507,1
CUST15969808,CUST14642000,262.5,GVAT35560516,1
CUST43942889,CUST14642000,835.0,OHDV62900684,1
EXTERNAL410707,CUST14642000,1178.0,CFHW27162375,1
CUST44423379,CUST14642000,13.0,TFGC20797701,1
EXTERNAL865227,CUST14642000,47.5,RAYA47932479,1
EXTERNAL242136,CUST14642000,847.5,ZBWK85966117,1
EXTERNAL708169,CUST14642000,781.0,EGUR98975350,1
EXTERNAL965822,CUST29082614,194.0,IMON45974579,1
EXTERNAL466446,CUST29082614,44.0,FKGJ84194621,1
CUST85336262,CUST29082614,36.0,FDVF86953691,1
CUST61462515,CUST29082614,650.0,HOIF63251652,1
CUST54356648,CUST29082614,377.5,DHDN69405209,1
EXTERNAL755473,CUST29082614,650.5,AYXI99590973,1
EXTERNAL772263,CUST22850070,321.0,AXSC63578623,1
CUST48690450,CUST22850070,1140.0,JPOY32480249,1
EXTERNAL288058,CUST22850070,767.0,XCCK77767581,1
EXTERNAL420423,CUST22850070,576.0,KCVN31581796,1
CUST34859903,CUST22850070,100.0,JHXF41835377,1
CUST33174964,CUST22850070,522.5,AZOE73258950,1
EXTERNAL983650,CUST22850070,3257.0,LAYX90221479,1
CUST94143973,CUST63439265,567.0,BLNF59698226,1
EXTERNAL250671,CUST63439265,3274.0,VIBK74748733,1
CUST20490600,CUST63439265,190.5,TTBJ28749237,1
EXTERNAL250974,CUST63439265,365.5,DAMK17816158,1
CUST68271837,CUST63439265,920.0,ZFGW87621043,1
EXTERNAL391455,CUST63439265,616.0,OAVO51657345,1
EXTERNAL743033,CUST63439265,106.0,SSIM74036536,1
EXTERNAL267772,CUST63439265,929.0,WAVP21099787,1
EXTERNAL161050,CUST63439265,150.0,MXHU25696333,1
EXTERNAL394079,CUST36513460,94.0,EMML49431638,1
EXTERNAL467337,CUST36513460,244.0,TPTE52801752,1
EXTERNAL623512,CUST36513460,365.0,OZJJ57514358,1
EXTERNAL700439,CUST31887920,110.0,FFLH69954545,1
EXTERNAL447691,CUST31887920,0.0,MSPW77922061,1
EXTERNAL394079,CUST31887920,228.0,XXFZ21101161,1
EXTERNAL278308,CUST31887920,519.0,NYLX94918115,1
CUST73434298,CUST31887920,16.0,PALA11846520,1
CUST36513460,CUST31887920,4096.5,NKGV44502278,1
EXTERNAL875861,CUST27990226,100.0,YYYY70428333,1
EXTERNAL113572,CUST27990226,282.0,SDYR11690029,1
CUST95677673,CUST25843911,1849.0,WEDN50516574,1
CUST31517619,CUST25843911,395.0,GKJE45503253,1
CUST31501881,CUST25843911,234.0,SIWZ20189525,1
EXTERNAL436948,CUST25843911,572.0,CFPR79065393,1
EXTERNAL687522,CUST25843911,152.0,ZTIR85753160,1
EXTERNAL914466,CUST25843911,100.0,URFW34056355,1
CUST64121887,CUST25843911,2.0,ETUM15409768,1
EXTERNAL418004,CUST25843911,212.0,YIYW71504450,1
EXTERNAL496252,CUST54028401,132.0,KJAJ87110467,1
EXTERNAL297744,CUST54028401,1412.0,UWEH99045988,1
CUST84944601,CUST54028401,3071.0,OOFP89374019,1
EXTERNAL272501,CUST54028401,239.0,QQMF13297499,1
EXTERNAL442664,CUST54028401,316.0,XYNT36488374,1
EXTERNAL655968,CUST54028401,1092.0,SGOA53378579,1
CUST13409621,CUST54028401,176.0,ECYP60468332,1
CUST30987501,EXTERNAL124648,660.0,VJTQ36388322,1
CUST18151313,EXTERNAL124648,118.0,GVTB35535765,1
CUST67158225,EXTERNAL124648,222.0,WYUM34039533,1
CUST57617842,EXTERNAL124648,686.0,KOLH18020265,1
EXTERNAL748252,CUST96378293,3572.0,RJBG26246382,1
CUST97255919,CUST52976209,92.0,PCEO87598214,1
CUST15462664,CUST52976209,95.0,EBFI70725828,1
CUST64905393,CUST52976209,346.0,EFUD33244688,1
EXTERNAL120884,CUST87472789,1960.0,VGMK57140535,1
EXTERNAL433889,CUST87472789,283.5,LNWD83479783,1
EXTERNAL227417,CUST87472789,10.0,BHLS75622144,1
CUST70991411,CUST87472789,290.0,KPUV67950974,1
EXTERNAL654696,CUST75838969,310.0,BEZI94642739,1
EXTERNAL841986,CUST75838969,37.5,MAFS56284377,1
EXTERNAL896181,CUST75838969,60.0,XMYX57775473,1
EXTERNAL869531,CUST75838969,180.0,YCMS26420103,1
EXTERNAL618992,CUST75838969,130.5,UEIY25457005,1
CUST28114927,CUST75838969,1854.5,TPAE66895980,1
EXTERNAL540014,CUST75838969,1416.0,CFAS53849988,1
CUST54698186,CUST75838969,44.0,CQCS16613130,1
EXTERNAL429806,CUST75838969,492.0,ORXE96444285,1
EXTERNAL620145,CUST75838969,2010.0,HIXI26407860,1
EXTERNAL720178,CUST80255346,287.5,XIXJ25099244,1
CUST17643937,CUST97776537,978.5,SCJL89845528,1
EXTERNAL993848,CUST97776537,140.0,ZYMC77558625,1
CUST40867585,CUST97776537,900.0,FFJS39700302,1
EXTERNAL856832,CUST97776537,951.0,KUGJ58837282,1
CUST61252823,CUST97776537,1160.0,LLPA98451079,1
CUST71629880,CUST97776537,631.0,CWHA14873268,1
CUST12747590,EXTERNAL688437,813.0,BWLW22752349,1
CUST30879411,EXTERNAL688437,2120.5,UITQ34294773,1
CUST89414667,EXTERNAL688437,2950.0,HQMV72750699,1
CUST86616085,CUST42544126,425.0,AKGT22166273,1
EXTERNAL617165,CUST42544126,40.0,VXZR91409988,1
CUST63732141,CUST42544126,339.0,UWZC30544967,1
EXTERNAL833267,CUST42544126,13.0,IPUA67073013,1
CUST45156558,CUST42544126,1191.0,WQGB41331915,1
CUST47414354,CUST42544126,529.0,WPIP21773729,1
EXTERNAL858927,CUST42544126,280.0,SQRI15895086,1
CUST80025954,CUST42544126,206.5,RYVP59561940,1
CUST10623421,CUST42544126,15.0,KJTU71715704,1
EXTERNAL551746,CUST42544126,56.0,YPFD47369195,1
EXTERNAL779937,CUST42544126,935.0,XYQA56888434,1
EXTERNAL171948,CUST42544126,2564.0,BQAY63432733,1
CUST78128640,CUST42544126,702.0,NMNM35001166,1
CUST77728994,EXTERNAL910113,1453.5,HYBP72651337,1
CUST57518982,EXTERNAL910113,1425.5,YYXC44903856,1
CUST59728400,EXTERNAL910113,2170.0,IBEB63232218,1
CUST94462027,EXTERNAL110004,46.0,LSQC63247171,1
CUST83715942,EXTERNAL110004,1370.0,AAEH83816412,1
CUST80667384,EXTERNAL110004,751.0,NGEE94284021,1
CUST65199141,CUST19931551,632.5,OEYS31461498,1
CUST34009161,CUST18816310,0.0,TKVV82879077,1
CUST94591964,CUST18816310,180.0,IQZZ55121668,1
EXTERNAL664899,CUST18816310,1925.0,XYBC24287657,1
EXTERNAL493198,CUST18816310,72.0,MADN14424267,1
EXTERNAL803440,CUST18816310,56.0,OGFT36010005,1
CUST31801708,CUST18816310,34.0,TVZZ95572764,1
CUST24002761,CUST18816310,90.0,YJCW66725601,1
EXTERNAL847063,CUST18816310,227.0,GHSI61875625,1
CUST35003872,CUST18816310,1732.0,NQHM36181131,1
CUST54343813,CUST18816310,412.0,KYWV44300151,1
EXTERNAL264501,CUST83410161,1462.0,OZDR41507855,1
CUST80667384,EXTERNAL517953,630.0,JWPO72839040,1
CUST71194302,EXTERNAL517953,80.0,QMMK72945542,1
CUST79301855,EXTERNAL517953,1932.0,UGYA21992713,1
EXTERNAL649226,CUST50954659,100.0,DZSC90349243,1
CUST62440974,EXTERNAL684916,18.5,KCOG98155137,1
CUST81908290,CUST15396725,112.0,MYZY91887063,1
EXTERNAL651400,CUST15396725,46.0,CANK25714400,1
EXTERNAL161041,CUST15396725,127.0,UQYN76413182,1
CUST19632843,CUST15396725,109.0,CKKF80601448,1
CUST71361877,CUST15396725,2754.0,CMIW42699980,1
CUST79625021,CUST93370845,1916.0,MMGR21153129,1
EXTERNAL946705,CUST93370845,2944.5,AWJE13451491,1
CUST15293450,CUST67692412,877.5,XQML10880904,1
EXTERNAL679177,CUST67692412,674.5,ZJIC30268666,1
EXTERNAL286956,CUST67692412,78.0,MIXU90761730,1
EXTERNAL806954,CUST67692412,2302.0,PAHR86813988,1
EXTERNAL473639,CUST67692412,4490.0,TUNW79226498,1
EXTERNAL835861,CUST67692412,3034.0,WUIN55830848,1
CUST90919926,CUST67692412,82.0,QTOI10647106,1
CUST52438442,CUST67692412,855.0,OHHI65443584,1
EXTERNAL639720,CUST67692412,809.0,RMLC26763673,1
EXTERNAL451973,CUST67692412,256.0,XWUZ49991637,1
CUST70234025,CUST26484854,16.0,NIWM63772752,1
CUST36624694,CUST26484854,314.0,EPPT63509950,1
EXTERNAL256629,CUST26484854,58.0,IKAJ13015086,1
CUST94990740,CUST26484854,31.0,LBRX17958729,1
CUST38831270,CUST26484854,880.0,DIPD57389282,1
EXTERNAL991446,CUST13836944,5.0,GRJF41895407,1
CUST27916342,CUST13836944,109.0,GSNN12759331,1
CUST29114397,CUST13836944,200.0,FRZQ98513720,1
CUST26212983,CUST13836944,730.0,VEJL95811034,1
EXTERNAL845478,CUST13836944,736.0,MVUX93047634,1
EXTERNAL493488,CUST13836944,1441.0,AEMD81221392,1
EXTERNAL988912,CUST60355445,150.0,OTYA70579490,1
CUST16163492,EXTERNAL867328,95.0,FWTQ78937072,1
CUST17976907,EXTERNAL867328,260.0,UKGP51362834,1
CUST51680167,EXTERNAL867328,2990.0,ABRV35491368,1
CUST54468109,EXTERNAL867328,990.0,LBAT34677466,1
CUST93697369,EXTERNAL121934,2050.0,BJJR55796248,1
CUST87548855,EXTERNAL121934,350.0,LKPP12797437,1
CUST83157044,EXTERNAL121934,560.5,NLZB96868070,1
CUST28889020,EXTERNAL121934,1164.0,YTBV49325494,1
CUST51764475,EXTERNAL121934,332.0,OWSD61920676,1
EXTERNAL835136,CUST48127760,8.0,VKXH57848889,1
EXTERNAL663746,CUST48127760,622.0,LFKI34512424,1
CUST46556528,EXTERNAL663746,122.0,LEBR60828440,1
CUST42650529,EXTERNAL663746,439.5,IJFQ76248968,1
CUST21461421,EXTERNAL663746,200.0,SGMG37726194,1
CUST29989688,EXTERNAL663746,279.5,XCQY66198478,1
CUST60986943,EXTERNAL663746,844.0,YKJE56335197,1
CUST98934534,EXTERNAL663746,752.0,CJDP81725950,1
CUST65054166,EXTERNAL663746,743.5,YVHT30867674,1
CUST72772420,EXTERNAL552039,975.0,BWIT85213990,1
CUST15335829,EXTERNAL552039,257.0,TNNY48917049,1
CUST10933951,EXTERNAL552039,48.0,AVAL52415121,1
CUST74153713,EXTERNAL552039,1119.0,ONDZ84000893,1
CUST20703210,CUST47112719,218.0,JKEB11374986,1
CUST18123755,CUST47112719,230.0,CLAN59029160,1
EXTERNAL244175,CUST47112719,24.0,RQUV73765505,1
CUST37693471,CUST42143950,605.5,DCVC98409092,1
EXTERNAL590495,CUST22954234,564.0,DIPQ75287851,1
CUST66127659,CUST67946529,62.5,FILD84477364,1
EXTERNAL126604,CUST67946529,5249.5,ZECS75704754,1
EXTERNAL373681,CUST67946529,118.0,BAEF82173078,1
EXTERNAL156399,CUST67946529,844.0,SGNT46987506,1
CUST53094851,CUST67946529,5604.0,PCIH76644288,1
EXTERNAL836767,CUST67946529,840.0,JXXT40914283,1
CUST68158539,CUST67946529,95.5,VDOG13950207,1
EXTERNAL625581,CUST67946529,3.5,JCTV78064973,1
EXTERNAL577290,CUST67946529,2430.0,DCTJ52893138,1
CUST11633301,CUST18923900,40.5,ULVH98521693,1
CUST86307133,CUST18923900,1462.0,GQTS75673899,1
EXTERNAL834934,CUST18923900,929.5,DKMB20324528,1
CUST83400694,EXTERNAL631948,48.5,MVPW45962179,1
CUST70170443,EXTERNAL631948,350.0,MDZI25422905,1
CUST84516419,EXTERNAL631948,115.0,RIZH18205536,1
CUST20006980,CUST72402080,364.5,EEMH43669843,1
EXTERNAL265596,CUST72402080,1362.0,DHND76492803,1
CUST57171471,CUST72402080,385.0,FHSZ99545410,1
EXTERNAL445407,CUST72402080,873.5,JAVL46157041,1
EXTERNAL771660,CUST72402080,46.0,JURN84440154,1
EXTERNAL861262,CUST72402080,915.0,ITVZ67369795,1
CUST79500041,CUST72402080,565.5,HNER36740295,1
EXTERNAL804042,CUST72402080,70.0,CQCP96456347,1
CUST82307604,CUST73333517,416.0,IKUH26250787,1
CUST88782652,CUST73333517,300.0,WYDM52419411,1
EXTERNAL782358,CUST73333517,175.0,MDLZ44803466,1
EXTERNAL971001,CUST73333517,1841.0,VMWH68530152,1
EXTERNAL479750,CUST73333517,285.5,AUYP35829717,1
CUST77120295,CUST14587276,405.0,UHNH59389834,1
CUST61458099,CUST14587276,300.0,BSZN73955468,1
CUST13720733,CUST14587276,184.5,AWPS15429025,1
CUST24070982,CUST14587276,1140.0,SMDR78057158,1
CUST67653281,CUST14587276,15.0,XBLY37655333,1
CUST32743412,CUST14587276,5.0,JMQY72120038,1
CUST41101206,CUST14587276,4.0,NKUR24882305,1
EXTERNAL495976,CUST14587276,40.0,HYMA80042957,1
CUST92776624,CUST14587276,599.0,KBBR36593837,1
CUST31905632,EXTERNAL909473,326.0,AWPZ22974148,1
CUST96855129,EXTERNAL909473,511.0,ZECC33774315,1
CUST88461364,EXTERNAL909473,300.0,DJEA93151673,1
CUST78045893,EXTERNAL418764,4.0,ISWI64505328,1
CUST79305786,CUST64046569,470.0,BOXR59332395,1
CUST68527046,CUST64046569,1300.0,WTEL99898274,1
EXTERNAL498049,CUST64046569,1970.0,HYIN72293468,1
CUST16833116,CUST64046569,2091.0,DIVE20247814,1
EXTERNAL929464,CUST42042512,3476.0,MZVG42738587,1
CUST49326614,CUST42042512,76.0,LWDQ27125445,1
CUST50863306,CUST42042512,166.0,OPIL39044268,1
CUST44591496,CUST42042512,2430.0,SMSB98637005,1
CUST97068877,CUST42042512,662.5,QLHG56395966,1
CUST59949043,CUST42042512,0.0,NBHJ87975803,1
CUST84233333,CUST75452963,913.5,CYXW23197609,1
CUST28897544,CUST75452963,1561.0,RASF10297709,1
CUST53355343,CUST75452963,362.5,LVSH89570445,1
EXTERNAL718595,CUST75452963,76.0,UKCI62630144,1
EXTERNAL189733,CUST75452963,150.0,JCOL23445368,1
CUST23928365,CUST75452963,540.0,SAKV21076701,1
CUST65996073,CUST75452963,860.0,JNQZ81865035,1
EXTERNAL959576,CUST44726888,208.0,BPON87329514,1
CUST60732904,CUST93590968,3797.5,IHTB73584565,1
CUST64548158,CUST93590968,1393.0,REBE32591036,1
CUST72469542,CUST93590968,248.0,NMAR70313853,1
CUST63934696,CUST93590968,3035.0,FEMX21890802,1
EXTERNAL834125,CUST93590968,46.0,BMOX52675261,1
CUST24389799,CUST93590968,1.5,TTHI20632260,1
EXTERNAL646190,CUST17055854,9.5,BFGI51964914,1
CUST73640720,CUST17055854,1194.0,VUAH16159031,1
EXTERNAL931298,CUST20366299,1219.0,WVQL90373145,1
EXTERNAL402964,CUST20366299,163.0,RAIJ31996444,1
EXTERNAL659042,CUST20366299,1224.0,VAKJ37521273,1
EXTERNAL525407,CUST20366299,979.0,ZRGT99514416,1
EXTERNAL260528,CUST20366299,778.0,OWNV87318118,1
CUST35001753,CUST20366299,23.0,ITAS12876706,1
CUST19882443,CUST12431824,1077.0,XQYR28148430,1
EXTERNAL124452,CUST98049381,3931.0,DFPN78017057,1
CUST54781493,CUST98049381,2572.0,LROL40035196,1
CUST73354712,EXTERNAL136560,958.0,KTWN12459425,1
CUST49371081,EXTERNAL136560,110.0,HKPT23419786,1
CUST92531547,EXTERNAL136560,20.0,WDTW70630338,1
CUST39998034,EXTERNAL278563,39.0,JTEH62767620,1
CUST38512975,EXTERNAL278563,48.0,VGKM62594299,1
CUST27993223,EXTERNAL278563,1445.5,NYIE43098234,1
CUST52568418,EXTERNAL278563,218.0,SIRF60600510,1
CUST90426970,EXTERNAL278563,611.0,HDTL84153400,1
CUST30572053,EXTERNAL278563,4515.0,AQHU92608577,1
CUST38652034,EXTERNAL278563,184.0,TVGS38567039,1
EXTERNAL132269,CUST70684760,167.5,HVRK88491085,1
EXTERNAL639859,CUST70684760,276.5,YSUV70900349,1
EXTERNAL108292,CUST70684760,250.0,IRZQ99082443,1
EXTERNAL801712,CUST70684760,209.0,OBII38523819,1
CUST27968158,CUST70684760,60.0,XDXM57839191,1
EXTERNAL134739,CUST70684760,87.0,JHQS52740926,1
CUST12709725,CUST70684760,249.0,HXLL17841731,1
EXTERNAL586623,CUST32105662,1590.0,MQHN10078988,1
EXTERNAL824210,CUST32105662,2540.0,EYME34176899,1
CUST45155084,CUST32105662,425.5,MTPF17861309,1
CUST38510510,CUST32105662,105.0,NIJX31947552,1
EXTERNAL685204,CUST32105662,118.0,OTAD10725792,1
CUST40217284,CUST32105662,98.5,MKTJ30663368,1
CUST69102548,CUST54354632,1350.0,RRQO54598048,1
CUST61452046,CUST49824186,898.0,MXPJ38253700,1
CUST31425061,CUST49824186,292.0,MKDO23018854,1
CUST79682246,CUST49824186,470.0,SZSU95259568,1
CUST34243381,EXTERNAL128999,588.0,IQQE30640289,1
CUST30107500,EXTERNAL128999,1700.0,DJDO84522305,1
EXTERNAL633118,CUST69400064,170.0,MNSV36385270,1
EXTERNAL835031,CUST69400064,1.0,EMOF21641111,1
EXTERNAL357494,CUST69400064,632.0,PMSA13715179,1
CUST85488332,CUST69400064,460.0,PENZ40321901,1
CUST66133967,CUST69400064,518.5,OFBY68892987,1
CUST85330486,CUST69400064,625.5,REIV14585446,1
EXTERNAL167396,CUST95907379,5.0,RIZE45355996,1
CUST20723133,CUST95907379,1426.5,AMWG85244390,1
EXTERNAL332778,CUST95907379,1322.0,FJOS41142865,1
CUST88328466,CUST95907379,432.5,KGQO32919810,1
EXTERNAL309737,CUST95907379,522.0,NLJI45176744,1
EXTERNAL455717,CUST95907379,690.0,WKNU10328721,1
EXTERNAL201614,CUST95907379,552.0,QTNT65189038,1
CUST89097966,CUST95907379,1176.5,NYAE46817534,1
CUST19618790,CUST95907379,82.5,WKVY33521272,1
EXTERNAL177652,CUST95907379,242.0,CPUK20203906,1
CUST15823529,CUST65133847,201.5,FTTZ61477766,1
CUST73638095,CUST65133847,1064.0,STFJ36238320,1
EXTERNAL383646,CUST21714072,538.0,HBSZ45368009,1
CUST93423187,CUST21714072,0.0,BGVO94569216,1
CUST35528504,CUST21714072,250.0,EOUJ79990438,1
EXTERNAL734631,CUST21714072,50.0,ELGA70473729,1
CUST11640187,CUST21714072,251.5,NEOQ68464348,1
CUST42546483,CUST21714072,186.0,TOMI88220144,1
CUST23606228,CUST21714072,493.5,FGGO25352889,1
CUST18194858,CUST48471885,815.0,MBRT60845898,1
CUST83297742,CUST48471885,5068.0,MTHF77706762,1
CUST43474703,EXTERNAL183992,1354.5,OTDI17483196,1
CUST89105532,EXTERNAL183992,75.5,SQUR69143217,1
CUST22177064,EXTERNAL183992,97.0,HJXR97375466,1
CUST16493525,EXTERNAL183992,130.0,BJJI87045274,1
CUST14282951,EXTERNAL183992,22.0,ZGKT14619364,1
CUST95844447,EXTERNAL183992,182.0,GONF29470820,1
CUST27755800,EXTERNAL962974,75.5,TMXU90121114,1
CUST76918007,CUST32542866,5128.0,SOSR25887152,1
CUST18194858,EXTERNAL133789,648.5,AIZC10483841,1
CUST12369904,EXTERNAL133789,80.0,FHCM70140517,1
CUST73340367,EXTERNAL133789,54.0,QDSZ96413226,1
CUST43474703,EXTERNAL133789,1775.0,NFML90614285,1
CUST24473412,EXTERNAL204074,725.0,QKQO92012133,1
CUST77219643,EXTERNAL204074,591.5,BGEX52743669,1
CUST48625959,EXTERNAL204074,228.0,APQI13588057,1
CUST18194858,EXTERNAL204074,743.5,ONSB34775316,1
CUST26297999,EXTERNAL204074,3442.0,WVLA90944773,1
CUST33208169,EXTERNAL204074,2330.0,AKSR63914941,1
EXTERNAL922660,CUST14637323,3044.0,STCA17112996,1
EXTERNAL159213,CUST14637323,175.0,YTSB50484260,1
CUST45884456,CUST54067389,2530.0,XGFT20413218,1
EXTERNAL607374,CUST54067389,296.5,ZZJD53380050,1
EXTERNAL796739,CUST54067389,2685.5,CSPR21414566,1
EXTERNAL773497,CUST54067389,2158.0,OJWT90262432,1
EXTERNAL170255,CUST54067389,2111.5,ACUQ98762052,1
CUST67296499,CUST54067389,1510.0,TKHM92972586,1
CUST54814832,CUST54067389,1309.5,REAO66387487,1
EXTERNAL539663,CUST61642644,68.0,JIIO17121516,1
EXTERNAL717258,CUST68916012,3067.5,NTXI88687869,1
EXTERNAL257534,CUST68916012,600.0,QBYV88353330,1
CUST81409787,CUST68916012,472.0,FAWX82407984,1
EXTERNAL591164,CUST63131935,1934.0,LOMA49460714,1
EXTERNAL785100,CUST63131935,220.0,PZJO33134178,1
EXTERNAL128388,CUST63131935,74.5,XUAP73370484,1
EXTERNAL636358,CUST63131935,102.5,MLYV83161365,1
EXTERNAL543492,CUST63131935,1745.0,ZJLR87987167,1
CUST54118499,CUST63131935,1339.5,ANHR34665113,1
CUST72276269,EXTERNAL947135,712.0,WOMG39005793,1
CUST18743583,EXTERNAL874504,192.0,PNQB61965247,1
EXTERNAL863921,CUST94918950,234.0,OEEU25516883,1
CUST43394757,CUST94918950,202.0,MIPI59504314,1
CUST62735433,CUST94918950,999.0,NWNE23137530,1
CUST58697200,CUST94918950,1252.0,OWOI30642617,1
CUST95568079,CUST94918950,147.5,VFDL89659039,1
EXTERNAL671698,CUST94918950,1126.5,HSZB22592071,1
EXTERNAL555415,CUST94918950,116.0,KJZR27050156,1
EXTERNAL497466,CUST51779153,818.5,GVZS93146059,1
EXTERNAL295594,CUST51779153,163.0,GRDO37387832,1
CUST53574718,CUST51779153,4.0,KZZG35322177,1
CUST18109932,CUST51779153,346.5,LPUC33767591,1
CUST58108952,CUST51779153,342.0,MEQZ86493389,1
EXTERNAL500090,CUST51779153,384.0,TJLM62042252,1
EXTERNAL532681,CUST51779153,830.0,CWHC78727620,1
CUST70120832,CUST51779153,155.0,EBKG11534981,1
CUST99931226,CUST79870489,467.0,XRYT69424923,1
EXTERNAL875234,CUST79870489,30.0,SMLO26528837,1
EXTERNAL589279,CUST79870489,547.0,UORQ62407228,1
CUST22263953,EXTERNAL235063,136.5,KZSB88160775,1
CUST93787674,EXTERNAL235063,269.0,OCPP88043791,1
CUST50870188,EXTERNAL235063,34.5,QUVZ92028006,1
CUST29647322,EXTERNAL235063,1568.0,MQXY53501813,1
CUST98262952,EXTERNAL235063,136.5,AMPX76720272,1
CUST79989806,EXTERNAL235063,42.0,ZHKM58681641,1
CUST75958483,EXTERNAL738025,180.0,WQFH47355065,1
EXTERNAL799259,CUST36202790,288.0,JHGR41629106,1
CUST79276032,CUST36202790,736.0,FBIK99723181,1
CUST79644451,CUST36202790,250.0,JTAW57557707,1
CUST58540288,EXTERNAL273902,450.0,YEAG70354763,1
CUST20616205,EXTERNAL273902,426.5,EGIV81718615,1
EXTERNAL562007,CUST21850268,1616.0,ONHF47606055,1
CUST92673480,CUST21850268,493.5,CMYR58246750,1
CUST81535252,CUST21850268,1551.0,YXOZ34709890,1
CUST26546813,CUST21850268,110.0,JHDB20764552,1
EXTERNAL310311,CUST21850268,338.0,YGPI34469393,1
CUST27539555,CUST21850268,3444.0,KVJF84289550,1
CUST13880310,CUST21850268,170.0,JDGC89348467,1
CUST75901271,CUST21850268,322.0,MNCG70751282,1
EXTERNAL845040,CUST21850268,380.0,TGAT96054151,1
CUST57875899,CUST21850268,120.0,ROMS57398987,1
CUST84948773,CUST22605500,679.0,JUZQ60794879,1
EXTERNAL725082,CUST22605500,6.0,LJLZ24087087,1
CUST58639173,EXTERNAL230491,166.0,ROKR30350210,1
EXTERNAL737484,CUST91335949,1048.0,GUKG39730378,1
EXTERNAL316060,CUST91335949,64.5,EJBB85086129,1
CUST15501766,EXTERNAL309492,159.5,SLSS82633308,1
CUST48996258,EXTERNAL309492,1271.0,CLVV89132391,1
CUST52963157,EXTERNAL309492,117.0,GTAI98374767,1
CUST32835725,EXTERNAL855355,4278.0,RUQL14997084,1
CUST92501956,CUST65606799,1122.0,RDQW57303550,1
EXTERNAL258263,CUST65606799,3222.5,VBIU89779499,1
EXTERNAL259070,CUST65606799,309.0,HQRX85802039,1
CUST73625952,CUST65606799,1254.0,GDNU65245641,1
CUST93770151,CUST65606799,400.0,WRJR70872975,1
EXTERNAL264194,CUST65606799,208.0,FNDM20383392,1
EXTERNAL556000,CUST65606799,679.5,YLGA10576884,1
EXTERNAL576785,CUST65606799,300.0,XBQZ40086453,1
EXTERNAL212664,CUST65630485,424.0,FPYU49968763,1
CUST94154178,CUST65630485,651.0,ONYK34148726,1
EXTERNAL621417,CUST65630485,1065.0,YWGA66695122,1
CUST88369283,CUST65630485,106.0,DIDX42314406,1
CUST15787664,CUST65630485,458.0,BESC80186419,1
CUST44830885,CUST65630485,60.0,VIZE28142078,1
EXTERNAL973151,CUST65630485,190.0,SDKF78215647,1
EXTERNAL182880,CUST65630485,2200.0,GPTT74443645,1
EXTERNAL589143,CUST65630485,140.0,YDQC44373814,1
EXTERNAL524961,CUST65630485,59.5,FLTQ38892113,1
CUST95053907,CUST65630485,365.0,CUEU61701457,1
CUST76245959,CUST65630485,371.0,DWLH56536615,1
CUST62891343,CUST59735474,94.5,POMI94401138,1
EXTERNAL282163,CUST59735474,268.5,GDAS78709879,1
EXTERNAL728712,CUST59735474,130.0,ZMDM15405236,1
