Source,Target,Amount,trxn_id,transaction type
EXTERNAL352736,CUST68105048,326,TRHT33941604,1
CUST64200601,CUST68105048,329,PZON87818699,1
EXTERNAL171367,CUST68105048,240,TZHK70045220,1
CUST47437733,CUST68105048,280,THGK13436630,1
EXTERNAL657248,CUST68105048,319,HDTL53016325,1
CUST18447977,CUST68105048,200,KSOL95612620,1
CUST73693143,CUST68105048,67,YRCU86774146,1
EXTERNAL531564,CUST68105048,3,HXLM43085992,1
EXTERNAL723894,CUST34478095,1857.5,XEID81444088,1
CUST51688525,CUST34478095,304.5,JPJF37017743,1
CUST47437733,CUST34478095,717,RKCM39859799,1
EXTERNAL853997,CUST92537028,761.5,HPFT76411383,1
CUST24878720,CUST92537028,965,SAHL21392357,1
EXTERNAL408035,CUST92537028,506,UEEX89123702,1
CUST79824979,CUST92537028,60,TQFS72522047,1
EXTERNAL982860,CUST92537028,10,DOHW18782664,1
EXTERNAL860474,CUST92537028,815.5,BPVK73620668,1
CUST32838242,CUST92537028,1160,NWHZ22203988,1
EXTERNAL903620,CUST54606598,13,MEIY11357275,1
EXTERNAL839588,CUST54606598,1618,PPWN32706295,1
CUST96633928,CUST54606598,197,EDCG43397707,1
CUST35472439,CUST54606598,178,DISD73816763,1
EXTERNAL635759,CUST54606598,654.5,OCSW74969022,1
CUST76456669,CUST54606598,37.5,OCFT47853930,1
EXTERNAL552349,CUST54606598,65,NMSL63173795,1
EXTERNAL120953,CUST54606598,1820,NRTH62082321,1
EXTERNAL693646,CUST72986894,178,TMHK65062107,1
CUST68831185,CUST72986894,110,GPTL23967642,1
CUST31299272,CUST72986894,210,BCFA58703033,1
EXTERNAL268498,CUST83024577,64,CWMQ73210997,1
CUST50538854,CUST83024577,84,OLUH54029709,1
EXTERNAL937238,CUST60458062,120.5,UGNR42773330,1
CUST19459381,CUST60458062,370,TMOS41325069,1
EXTERNAL274102,CUST60458062,386,TQJB89183114,1
CUST65065752,CUST60458062,58,CIQS35900842,1
EXTERNAL520300,CUST60458062,416,SVGW46194074,1
CUST68470169,CUST60458062,316,HYVE63625682,1
EXTERNAL915142,CUST60458062,51,YZAN22796369,1
CUST32371586,CUST60458062,170,KBZY51483843,1
CUST65969475,CUST75233380,427,MQDP64187913,1
EXTERNAL394295,CUST75233380,274,AENP95716937,1
EXTERNAL234388,CUST75233380,3175,QOSF31052559,1
EXTERNAL533580,CUST75233380,382,QEWT37355014,1
CUST19459381,CUST75233380,3240,EJNC53309752,1
CUST65627533,CUST75233380,1542,NZTC60342616,1
CUST37497310,CUST75233380,3203,WGXZ16135753,1
CUST88666295,CUST75233380,126,JAAP38768874,1
EXTERNAL915142,CUST75233380,43,RRXL41343322,1
EXTERNAL969052,CUST75233380,24,HFWS10227165,1
CUST75225001,CUST75233380,445,KGOU35066821,1
CUST55457270,CUST75233380,329.5,MEST14702154,1
CUST31179495,CUST75233380,252,TLZM98297841,1
EXTERNAL287143,CUST75233380,104,TQNZ72585201,1
EXTERNAL483285,CUST93157710,317,CRNI39812699,1
CUST93760768,CUST93157710,161,VEHZ96563190,1
CUST83972115,CUST93157710,182,QCCU16369310,1
CUST38052134,CUST93157710,104,POWH38670382,1
EXTERNAL594153,CUST93157710,30,WLSG71887494,1
EXTERNAL460040,CUST93157710,1000,TLHC80327561,1
EXTERNAL822857,CUST93157710,0,CYNC18527839,1
EXTERNAL179270,CUST93157710,1146,TJSG34517587,1
EXTERNAL979653,CUST93157710,1066.5,CUBR49083393,1
EXTERNAL669095,CUST93157710,113.5,TFHY66228725,1
CUST67389560,CUST93157710,100,CRJT20790430,1
CUST19459381,CUST93157710,828,BPJS98441398,1
CUST69325569,CUST93157710,945,FTOD38297737,1
CUST93365087,CUST93157710,548,CKAW63696683,1
EXTERNAL899353,CUST93157710,390.5,ITUA51188809,1
CUST78382574,CUST80816116,1472,KBBU77125266,1
CUST18277944,CUST33183592,6263.5,KJSH34075236,1
CUST90455612,EXTERNAL460425,1700,DULY39133557,1
CUST30118522,EXTERNAL460425,3,SQAI84216569,1
CUST31073257,EXTERNAL460425,3235,MLTM84317531,1
CUST62485266,EXTERNAL460425,117.5,ENAG44187504,1
CUST89297865,CUST23171841,530,ALUR50328341,1
CUST38131074,CUST23171841,2775,GVYL13623348,1
CUST20320434,CUST23171841,2729,EQAL37279167,1
CUST13690232,EXTERNAL135838,59,LJJM63686757,1
CUST96469929,EXTERNAL135838,226.5,HSXM81985541,1
CUST92448389,EXTERNAL135838,681,DQLB46643380,1
CUST18024249,EXTERNAL135838,30,XANR28641089,1
EXTERNAL399093,CUST55972340,15,IUDF20142656,1
CUST79971636,CUST55972340,722,YRPM97649388,1
CUST90297504,CUST55972340,920,BKOP27874497,1
EXTERNAL377769,CUST44909054,946,MUWJ78860403,1
EXTERNAL643413,CUST44909054,1556,XLTE69695312,1
CUST88797445,CUST44909054,379.5,VUYA32589901,1
CUST90442430,CUST54458295,452,SSTH15031819,1
EXTERNAL654321,CUST54458295,98,PRPI58495421,1
EXTERNAL901466,CUST54458295,130,CNJP46575293,1
EXTERNAL110568,CUST54458295,413,CXXK95719704,1
EXTERNAL385538,CUST54458295,84,UNKK70071295,1
EXTERNAL643413,CUST54458295,1162,LSXP85300367,1
EXTERNAL702042,CUST54458295,35,JQGC95240939,1
EXTERNAL452302,CUST54458295,2,QHOC66918618,1
CUST25620590,CUST88642961,480,SYVI84807444,1
EXTERNAL420559,CUST88642961,137,KBTK18114026,1
CUST28448041,CUST88642961,436,RUPO68708514,1
CUST14940080,CUST88642961,3990,GYOC73942124,1
EXTERNAL250541,CUST88642961,498,RKWO27888505,1
CUST24296444,CUST88642961,2755,MQLM74701670,1
CUST68737723,CUST88642961,3428,BVEZ12363506,1
EXTERNAL363020,CUST88642961,40,ILFN83023303,1
CUST42143902,CUST88642961,60,DNFV51790938,1
CUST29879217,CUST88642961,4993.5,AYNE56990137,1
CUST28325236,CUST88642961,315,GDHY18997690,1
EXTERNAL425627,CUST88642961,225,EJTS94284382,1
EXTERNAL897489,CUST88642961,285.5,IBNB28568543,1
EXTERNAL909837,CUST28826154,112.5,ACCL22779717,1
CUST29042956,CUST24433165,3556.5,BGIS41209887,1
CUST22362223,CUST24433165,3345,TLQF51636525,1
CUST17399973,CUST24433165,262,RQWF60774734,1
EXTERNAL125225,CUST24433165,1272,WGAY77512581,1
EXTERNAL800763,CUST24433165,245,LCQX79243514,1
CUST40109871,CUST24433165,636.5,QZCP50882096,1
EXTERNAL493492,CUST24433165,211,DATY52621593,1
CUST46234286,CUST30749905,46,GSDL37535456,1
EXTERNAL232046,CUST30749905,176.5,EGGJ54683473,1
EXTERNAL621126,CUST30749905,120,KYER51164830,1
CUST44605894,CUST30749905,156,CMMV77504033,1
CUST73201681,CUST30749905,171,JRRB13676364,1
CUST41907946,CUST30749905,143.5,IYHF25218409,1
EXTERNAL357416,CUST30749905,155,TLBE49148237,1
EXTERNAL106341,CUST30749905,110,DYNS58843250,1
CUST14421422,CUST30749905,189,AGFS81391521,1
EXTERNAL470327,CUST30749905,230,FODF31093290,1
EXTERNAL106510,CUST30749905,172,OGEH15134379,1
CUST57329567,CUST30749905,193,OHXD98739515,1
EXTERNAL615078,CUST30749905,181.5,UDHJ93046126,1
CUST52512527,EXTERNAL783336,535.5,CWVH49913150,1
CUST44605894,EXTERNAL783336,261,YKID23754176,1
CUST89520280,EXTERNAL783336,358,XHFX12696733,1
CUST71002355,EXTERNAL783336,302,RUEM47540001,1
CUST72020700,EXTERNAL518629,46,NKDL59949985,1
CUST41526073,EXTERNAL518629,56,NODU83076769,1
CUST44605894,EXTERNAL518629,60,AOCF75978614,1
CUST51029494,EXTERNAL534167,97,OLDY21139782,1
CUST89161657,EXTERNAL534167,460,FTMG65959456,1
CUST44605894,EXTERNAL534167,1506,BIMU78797470,1
CUST44605894,EXTERNAL212623,6.5,SFDL51994153,1
CUST13316799,CUST28913564,454,BUZF36530229,1
CUST13316799,EXTERNAL515953,176.5,ISYV25062325,1
CUST13316799,CUST90758098,62,ILLS26445595,1
EXTERNAL456063,CUST90758098,93,VKOD11614765,1
EXTERNAL789118,CUST52186949,119.5,MYPG42642490,1
CUST13316799,CUST52186949,91.5,BITC37331073,1
EXTERNAL806783,CUST53118934,513,JRDZ57989206,1
CUST76082816,CUST53118934,591,JDNN31917416,1
CUST44348689,CUST53118934,391,SXGB23305172,1
CUST44348689,CUST72856637,50,KQZA38852821,1
EXTERNAL144664,CUST72856637,54,PEIF72833485,1
CUST67205335,CUST22615097,70,AWYW67854632,1
CUST89201210,CUST22615097,84,MIDT66638900,1
CUST44348689,CUST22615097,100,IQIU16549053,1
CUST44348689,CUST30140369,846,CELF38707781,1
CUST36508320,CUST30140369,987,XGKN63937245,1
EXTERNAL876967,CUST30140369,360,ZZTY18826282,1
EXTERNAL245218,CUST44498716,67,UHNJ79828943,1
CUST76737479,CUST44498716,441.5,MBOR31288157,1
EXTERNAL200776,CUST44498716,430,WNPG91761522,1
CUST46864961,CUST44498716,330,UNBQ44482066,1
EXTERNAL876978,CUST12825907,572,YZIQ23880612,1
CUST63245630,CUST12825907,390,KITI15528599,1
CUST40400061,CUST12825907,693,LXHJ47086890,1
EXTERNAL154057,CUST12825907,8,ROPJ29311730,1
CUST32417932,CUST12825907,516,CEZZ29989014,1
CUST28962907,CUST12825907,66.5,YGNG76462904,1
CUST88015896,CUST12825907,302,LICT34356995,1
CUST10521548,EXTERNAL599111,2920,OCNF59232874,1
CUST62630677,EXTERNAL800073,5,HERA41717976,1
CUST40168635,EXTERNAL800073,330,MZVH29378330,1
CUST95028762,EXTERNAL800073,1800,OWHZ22991582,1
CUST65338870,EXTERNAL800073,1280,SHIU65383193,1
CUST13638671,EXTERNAL800073,99,EHLZ96494818,1
CUST10521548,EXTERNAL800073,1100,HWAP86747798,1
CUST26092502,EXTERNAL800073,34,XQYF45407750,1
CUST35618354,EXTERNAL800073,1275,PPXC61440812,1
EXTERNAL369882,CUST88755324,512,BGWF66793160,1
CUST28295610,CUST88755324,614.5,THPG48958578,1
CUST63289826,EXTERNAL251130,780.5,YQQL36067202,1
CUST28295610,EXTERNAL251130,477,BHDE87134444,1
CUST23255062,EXTERNAL251130,9150,FLCW21009334,1
CUST26843031,EXTERNAL251130,316.5,DBHL36174158,1
CUST30459916,EXTERNAL251130,195,CTSN93143569,1
CUST28295610,EXTERNAL315787,812,THTM77383280,1
CUST75511832,EXTERNAL315787,650,YZHG92018279,1
CUST38456159,CUST21302276,275,XCDV48892388,1
CUST67440250,CUST21302276,85,VFSN84168920,1
CUST28295610,CUST21302276,261,VVTL49903124,1
CUST77650473,EXTERNAL973572,343,YTLF99524101,1
CUST77650473,EXTERNAL973572,265,UPCU90683097,1
CUST77650473,EXTERNAL626767,210,LCXK41532348,1
CUST68321842,EXTERNAL626767,168.5,VHAJ65031416,1
CUST90094313,EXTERNAL626767,198,TQKT48178285,1
CUST79906065,EXTERNAL626767,300,LADX83646965,1
CUST82983252,CUST32492795,580,SWVS61538840,1
CUST77650473,CUST32492795,396.5,FHYB27122431,1
EXTERNAL676758,CUST32492795,373.5,HOUD46034593,1
CUST21436537,CUST48808682,45,NJDW24304609,1
CUST62231628,CUST48808682,37.5,QRZT74911113,1
EXTERNAL289777,CUST48808682,65,DUSR56672003,1
CUST77650473,CUST48808682,900,FDJO86209089,1
CUST77650473,CUST48808682,44,NOBB39328856,1
CUST22498420,EXTERNAL337401,370,TUML45839741,1
CUST33495871,EXTERNAL688930,749,PHCZ16942384,1
CUST34340873,EXTERNAL688930,66.5,STGH10918818,1
CUST26338008,EXTERNAL688930,39,ZBXM85245834,1
CUST52084911,EXTERNAL688930,725,JSZH18864353,1
CUST27663469,EXTERNAL688930,568.5,VLMU86673474,1
CUST22498420,EXTERNAL688930,814,MDKX89787411,1
CUST15915789,EXTERNAL688930,564,BSKW12635489,1
CUST50298609,EXTERNAL688930,166,VLCW35220521,1
CUST29067181,EXTERNAL688930,40,KUVX77054344,1
CUST22498420,CUST37684134,16,UJSG28529233,1
CUST22498420,CUST60256318,25.5,LRRQ91042419,1
CUST45381772,CUST60256318,30,AOAY41969846,1
EXTERNAL910583,CUST60256318,30,XKKN63096412,1
CUST22498420,CUST99486954,34,HNEE80934920,1
EXTERNAL710908,CUST61821443,72,MMKR14669647,1
CUST22498420,CUST61821443,784,RDPP10313104,1
CUST24606216,CUST61821443,9.5,KVKB25921960,1
CUST10484845,CUST78445149,90,LNCF84051669,1
EXTERNAL463809,CUST78445149,72.5,WNYH12623202,1
EXTERNAL150806,CUST78445149,88,RDVT81582296,1
CUST12859577,CUST78445149,80,KNZK24155256,1
EXTERNAL433063,CUST78445149,64.5,NFFX45815681,1
EXTERNAL532939,CUST78445149,79,DCBU37741707,1
CUST28500829,CUST78445149,16,JBWR19049322,1
CUST43646067,CUST78445149,100,LREK75758528,1
CUST16812868,CUST78445149,65,XBGC71571121,1
CUST22498420,CUST78445149,84.5,JUPZ27071848,1
EXTERNAL990595,CUST78445149,86,FXJL30520793,1
CUST87779877,CUST62260959,79.5,AWFS31463677,1
CUST91024272,EXTERNAL268698,327,MOAE20801417,1
CUST87779877,EXTERNAL268698,344,IRWP36366199,1
CUST68084045,EXTERNAL268698,112,BPFM34793840,1
CUST34749969,EXTERNAL268698,490,IQRL14376818,1
CUST51272629,CUST78554577,2039.5,YTLQ61733381,1
CUST41990367,CUST78554577,66,ZXWM97434294,1
EXTERNAL933765,CUST78554577,30,KEGM59565533,1
CUST63835634,CUST78554577,225,SPGC34229785,1
CUST87779877,CUST78554577,2618,NXPN18915110,1
EXTERNAL821563,CUST78554577,2318,PZVU24082316,1
CUST94650007,CUST78554577,200,FELC18852873,1
CUST24277940,CUST78554577,16,PZBG84195944,1
CUST62220978,CUST78554577,1049,CTMV58580808,1
CUST43701846,CUST78554577,8.5,GZDG24824126,1
CUST35842264,CUST78554577,9,LBRJ18009699,1
CUST55203350,CUST78554577,20,YLQT81092815,1
EXTERNAL503307,CUST78554577,274,AKXP61580842,1
EXTERNAL221112,CUST78554577,46,OCTX89068731,1
CUST10601184,CUST48233698,184.5,EUSE79193594,1
CUST56623631,CUST48233698,156,ECBP81615689,1
CUST51774322,CUST48233698,165,ZQUJ82149047,1
CUST73670231,CUST48233698,150,DALP26954937,1
CUST87779877,CUST48233698,110,FDFR32469238,1
EXTERNAL732848,CUST48233698,190,LXYK99062364,1
CUST75220571,CUST48233698,120,QNBD73486264,1
CUST74754316,CUST48233698,153.5,LNXT68144339,1
CUST38131074,CUST48233698,202,BWBH53808783,1
EXTERNAL553768,CUST48233698,196.5,BAST57052829,1
EXTERNAL686580,CUST48233698,206,GAII54522109,1
EXTERNAL198556,CUST48233698,20,HRJC36611927,1
CUST26687060,CUST48233698,203.5,KXOV50405588,1
CUST19911089,CUST48233698,151,KOSD36657441,1
CUST87779877,EXTERNAL458191,68,LYII77250927,1
CUST60215118,EXTERNAL457700,136.5,IVWD68034312,1
CUST87779877,EXTERNAL457700,90,RKNG53387127,1
CUST87779877,EXTERNAL864173,640,SEQV34443591,1
CUST87779877,EXTERNAL625679,35,MYOL68535769,1
CUST39803091,EXTERNAL625679,32,GWUB44578402,1
EXTERNAL531667,CUST24105118,160,MRUX40052209,1
CUST78376307,CUST24105118,144,IRBG44570145,1
CUST87779877,CUST24105118,80,XHQJ81826585,1
EXTERNAL496319,CUST42999591,68,QZFL64641959,1
CUST15182071,CUST42999591,691,GHGP54302185,1
CUST43122813,CUST42999591,510,YSQN18290215,1
CUST15182071,CUST97617768,36.5,PHDB40635257,1
CUST36337424,CUST97617768,42.5,ONUM22635511,1
CUST14162280,CUST97617768,59,BOLJ33969098,1
CUST24500873,EXTERNAL666210,338,YTMX31051004,1
CUST21338264,EXTERNAL666210,459,VAPL74753495,1
CUST13195314,EXTERNAL666210,3750.5,NTFE39791721,1
CUST15182071,EXTERNAL666210,1952.5,UOTN67926325,1
CUST21204003,CUST59652158,790,IYFO10312687,1
CUST15182071,CUST59652158,1493,ZBXS41334099,1
CUST87689548,EXTERNAL780867,1814,GEKD80548384,1
CUST60108968,EXTERNAL780867,1188,SHBN72857342,1
CUST26726898,EXTERNAL780867,3.5,JERR55786482,1
CUST49283099,EXTERNAL780867,605,GTIF13249623,1
CUST15182071,EXTERNAL780867,2620,QLGZ42338170,1
CUST70977942,EXTERNAL960998,20.5,EAAV40911036,1
CUST70977942,EXTERNAL254415,200,ZLDM49149328,1
CUST70977942,EXTERNAL254415,75,YSPA29122454,1
CUST70977942,EXTERNAL254415,300,LADC13694621,1
CUST70977942,EXTERNAL254415,100,EVDS93238600,1
CUST70977942,CUST82367455,490,FKBV36934550,1
CUST16834009,CUST82367455,165,JZIY68018108,1
CUST72752478,CUST27634902,0,CXVH73861251,1
CUST22403161,CUST27634902,0,XPIV96116565,1
CUST70977942,CUST27634902,0,OYAB54529595,1
CUST69698590,CUST98184225,240,OCQN83165146,1
CUST23142428,CUST98184225,440,BWTJ94064170,1
CUST19045186,CUST98184225,838,CAMW19137032,1
EXTERNAL631155,CUST98184225,2447.5,QOFZ60482567,1
EXTERNAL686047,CUST98184225,1856.5,XNFA70144146,1
CUST72614340,CUST98184225,872.5,AAQF70440905,1
CUST99588065,CUST98184225,2595,SIGX32272028,1
CUST36217776,CUST32007618,0,DKYL24701793,1
EXTERNAL548231,CUST32007618,107,MMIN74027530,1
CUST19045186,CUST32007618,940,TDNJ25045825,1
EXTERNAL200260,CUST32007618,2023,SINY52244639,1
CUST96815531,CUST32007618,2036.5,JKUH50778445,1
CUST20923126,CUST32007618,48,BDVD53610757,1
EXTERNAL155383,CUST32007618,2.5,EPJP41319001,1
CUST28042987,CUST32007618,62,SYDD16110016,1
CUST50237501,CUST32007618,1571,HMGE55361327,1
EXTERNAL726051,CUST32007618,351,HYAU58379646,1
CUST71115770,CUST95691914,91,YKNN46109745,1
CUST19045186,CUST95691914,80,YMAX20004507,1
EXTERNAL517940,CUST95691914,108,LNCT33237562,1
CUST19045186,EXTERNAL147831,933,LSVJ72533298,1
CUST84610566,EXTERNAL147831,35,QTAZ93657049,1
EXTERNAL323134,CUST97564796,4,MWPU29255802,1
CUST19045186,CUST97564796,5,OQJK87358902,1
CUST60645472,CUST17796980,726,HIWL97200046,1
CUST19045186,CUST17796980,528.5,WSFX29421305,1
CUST91518886,CUST17796980,275,EGSX28950778,1
CUST19045186,CUST23771869,700,BQZZ72357707,1
CUST19045186,EXTERNAL166567,86,NZKS54116448,1
CUST35148823,CUST50810697,100,JRXC39903262,1
EXTERNAL604631,CUST50810697,68,QPTC88805702,1
CUST98262263,CUST50810697,76.5,YUYP50940097,1
EXTERNAL858837,CUST50810697,85,DPXR49137110,1
CUST78323185,CUST50810697,49.5,FKVJ87341217,1
CUST98262263,EXTERNAL107859,264,FIZC82512409,1
EXTERNAL930954,CUST82059495,424,MPYS62991932,1
CUST19794998,CUST82059495,270,UCTD59325449,1
EXTERNAL301247,CUST82059495,45.5,LPMI36999431,1
EXTERNAL367705,CUST82059495,275.5,HAIZ95465231,1
CUST67514657,CUST82059495,422,ILXO12294272,1
EXTERNAL174013,CUST82059495,219.5,CXCY37183993,1
CUST30024402,CUST82059495,297,AICZ10773382,1
CUST84031398,CUST82059495,300,LVFR20475611,1
CUST53480841,CUST82059495,253.5,SRQQ60094085,1
CUST99824379,CUST82059495,329.5,UHXT53903520,1
CUST78750099,CUST82059495,74,YSAA86577923,1
CUST98262263,CUST82059495,259,CHEI53303511,1
EXTERNAL995220,CUST82059495,275,KZEZ85486478,1
EXTERNAL731245,CUST82059495,304,VXQT68354962,1
EXTERNAL954567,CUST82059495,50,YDAC39872138,1
CUST22409295,EXTERNAL277162,34,PVUT59043944,1
CUST30100945,EXTERNAL277162,37,QPDP72574707,1
CUST73079564,EXTERNAL277162,33,SXVC45178948,1
CUST18510265,EXTERNAL277162,41,LINX62344568,1
CUST98262263,EXTERNAL277162,53,ZXMW19447127,1
CUST75429953,EXTERNAL195770,445.5,SHCS93131435,1
CUST99909284,EXTERNAL195770,329,YRRB91621679,1
CUST39470934,EXTERNAL195770,333,MDSI48602084,1
CUST75429953,CUST85119575,415,DJZR11797100,1
CUST99437922,CUST80038227,34,SFAY88355724,1
EXTERNAL476716,CUST80038227,28,FDEU35385650,1
CUST75429953,CUST80038227,31,MKFC13810794,1
CUST89915552,CUST48935248,103,XJQL62892707,1
CUST88742195,CUST48935248,178,PMGK43342992,1
CUST91414059,CUST48935248,281,WCGS47589094,1
CUST28855796,CUST48935248,314,EBIL57248992,1
CUST11584891,CUST48935248,202,RAJH94591136,1
CUST58178784,CUST48935248,226.5,JMQF53741538,1
EXTERNAL323214,CUST48935248,210.5,CQHY13636224,1
CUST53972922,CUST48935248,270,LMNZ22895071,1
EXTERNAL725720,CUST48935248,229,REIU72797675,1
CUST48478928,EXTERNAL323214,82,CIAC89828423,1
CUST69552167,EXTERNAL323214,274,EHSF69361796,1
CUST88742195,EXTERNAL323214,1942,AVTY77601872,1
CUST18073345,EXTERNAL323214,9738.5,CUXF99726722,1
CUST36504145,EXTERNAL323214,55,DSNM13608218,1
CUST39070172,EXTERNAL287886,390,JNGS57883549,1
EXTERNAL945084,CUST18432152,114,ZGAG51050486,1
CUST39070172,CUST18432152,1376,LBIW77531235,1
EXTERNAL772645,CUST18432152,187,NUIF80378051,1
CUST71275061,CUST18432152,1545,EHNH75945786,1
CUST76855966,CUST18432152,1577,RQWI35363105,1
CUST39070172,EXTERNAL189408,100,UKSY92968061,1
CUST68500150,CUST97117409,100,MQKI88145920,1
CUST92137605,CUST97117409,114,ZZEZ53892529,1
CUST39070172,CUST97117409,92,GOVB39214426,1
CUST28799196,CUST41672493,1000,MPND86867811,1
CUST39070172,CUST41672493,232,YACA66961369,1
EXTERNAL646676,CUST41672493,383,QZQG37171247,1
EXTERNAL964141,CUST39010240,89,MUGK70368885,1
CUST47035199,CUST39010240,72,IAMK35216452,1
CUST34090647,CUST51470945,112,EURD26940629,1
CUST29731184,CUST51470945,69.5,LCCN72961192,1
CUST60524849,CUST51470945,19,SWID31751557,1
CUST19483992,CUST51470945,116,ADQP83704164,1
EXTERNAL166159,CUST51470945,98,IHFV28216135,1
CUST83847324,CUST51470945,93.5,LJTB19649082,1
CUST54824712,CUST51470945,10,DVOL15884371,1
CUST62878936,CUST51470945,133,MVBE72725893,1
EXTERNAL770984,CUST51470945,100,HJPI52682753,1
EXTERNAL721479,CUST51470945,82,ZWCH48796043,1
CUST97417692,CUST51470945,22,HDKE64904830,1
CUST62878936,CUST27563814,50,JSED46035745,1
CUST62878936,EXTERNAL552167,202,YSJI57110719,1
CUST73707963,EXTERNAL728359,171.5,CUBX68809366,1
CUST10944299,EXTERNAL728359,230,PGOS95320535,1
CUST54190462,EXTERNAL196527,900,VVYF85915139,1
CUST73707963,EXTERNAL196527,857,UDYO86689846,1
EXTERNAL388826,CUST79739701,264,SZFQ57407035,1
CUST17515118,CUST79739701,31,SCGV64727629,1
CUST73707963,CUST79739701,230,JWBX95262452,1
CUST51966548,CUST79739701,275,TZCG23055751,1
CUST16186062,CUST79739701,252,ZMYO77178458,1
CUST11427953,CUST75162978,606,EXQF44514145,1
EXTERNAL439640,CUST75162978,550,KXFO65359539,1
EXTERNAL377659,CUST75162978,494.5,TTIX68493837,1
EXTERNAL994751,CUST75162978,431,KKDJ93240070,1
CUST14216108,CUST75162978,500.5,UIOQ23826236,1
CUST59049625,CUST75162978,102,QDNE31205013,1
CUST94452264,CUST75162978,487,EHZV36295009,1
EXTERNAL728358,CUST75162978,545,JPVX56136711,1
CUST73707963,CUST75162978,530,LVBZ12975712,1
EXTERNAL662669,CUST75162978,522.5,CUQW46552039,1
EXTERNAL112763,CUST75162978,0,DMVA50473383,1
EXTERNAL554333,CUST75162978,625,CLMB39617292,1
CUST39539135,CUST75162978,100,KKDR70566898,1
EXTERNAL886864,CUST75162978,622,RUPZ96533381,1
EXTERNAL854836,CUST75162978,644,BBLC69309121,1
CUST73707963,CUST14969462,279,FSHE80635911,1
CUST26325675,CUST14969462,280,YZJI12075904,1
CUST45674350,EXTERNAL172924,600,PNOI86549382,1
CUST45674350,EXTERNAL172924,300,HMUG72078123,1
CUST45674350,CUST32008442,142.5,EAGS81296897,1
CUST13991566,CUST32008442,150,YOBC96026443,1
EXTERNAL488198,CUST18903712,11.5,UEAZ11362386,1
EXTERNAL213207,CUST18903712,264,SMWV15979561,1
CUST45674350,CUST18903712,216,AKUC93257085,1
CUST73457399,CUST44171874,395,NOAA82558027,1
CUST73457399,CUST77951380,160,CEAR65165134,1
CUST73457399,EXTERNAL766759,442,GSRO65282163,1
EXTERNAL117762,CUST68555173,163.5,LJFW90981552,1
CUST73457399,CUST68555173,241.5,LHTV20244886,1
EXTERNAL892166,CUST68555173,145.5,TXZF10404113,1
EXTERNAL968651,CUST68555173,211,SIHE19500770,1
CUST50011630,CUST68555173,202,QILI68492440,1
EXTERNAL968972,CUST68555173,259.5,QZLU62639410,1
CUST93645517,CUST68555173,249,XPSH34836758,1
CUST28552151,CUST68555173,261,YOOS83805044,1
CUST44021019,CUST68555173,352,UMGD89895600,1
EXTERNAL666192,CUST68555173,268.5,JQPO60568904,1
CUST75505379,CUST68555173,210,UNCP68519353,1
CUST73457399,EXTERNAL211403,3000,GRXL30364587,1
CUST73457399,EXTERNAL211403,4000,BMGH27461137,1
CUST57212625,EXTERNAL641390,496,UAYD96591649,1
CUST28125890,EXTERNAL466863,1222,OCRD65430727,1
CUST15503361,CUST21142837,208.5,QTYY82586814,1
CUST97974328,CUST21142837,358.5,XRFG40878910,1
CUST92738141,CUST21142837,349.5,FBZC45841205,1
CUST39256064,CUST21142837,205,LNHC81292165,1
EXTERNAL644037,CUST21142837,23,WLAK22394292,1
CUST94929836,CUST21142837,238.5,PKGF43177788,1
CUST53042211,CUST17997346,288,BJZA42117899,1
EXTERNAL155867,CUST17997346,300.5,KLLR76096087,1
EXTERNAL674952,CUST17997346,334,WBXR45856607,1
CUST15503361,CUST17997346,298,ZTXZ39707080,1
CUST44327759,CUST17997346,314,XLKP13856775,1
CUST46392740,CUST17997346,268,QICJ93228773,1
CUST38183433,CUST17997346,352,ECGD30154033,1
CUST33444777,CUST17997346,213,SJVO83971742,1
EXTERNAL264029,CUST17997346,230,QXFX95414608,1
EXTERNAL763580,CUST17997346,356.5,KLYQ29682542,1
CUST99226647,CUST17997346,249,NPHD17631299,1
EXTERNAL634670,CUST17997346,37,HPTK59646040,1
EXTERNAL734841,CUST17997346,218,IWUS48510527,1
EXTERNAL362455,CUST17997346,330,GFTI96136326,1
EXTERNAL648437,CUST17997346,218,ENRX68626477,1
CUST22902413,EXTERNAL506938,126,QACC29941604,1
CUST35367717,EXTERNAL506938,160,UZRN69945499,1
CUST70757818,EXTERNAL506938,121.5,TVHG62857603,1
CUST15503361,EXTERNAL506938,152,NPBR93453812,1
CUST15503361,EXTERNAL265097,1489,PPOH78194640,1
CUST63505111,CUST74710771,200,XWKS53966579,1
CUST63505111,EXTERNAL954537,4,LMMI56259084,1
CUST95649366,EXTERNAL646318,564,NJOP95716663,1
CUST80669561,EXTERNAL646318,103,MYEG16365252,1
CUST19480092,EXTERNAL646318,101,FONY61441848,1
CUST12611396,EXTERNAL646318,1387,AQED15501550,1
CUST43477221,EXTERNAL646318,270.5,SNEV41717571,1
CUST17214382,EXTERNAL646318,745,ZRAC19133593,1
CUST63505111,EXTERNAL646318,1039,DEHY50353533,1
CUST63505111,CUST49625479,1562,SZYE96884619,1
CUST29599066,CUST71949332,498,VDHI67798032,1
EXTERNAL429979,CUST71949332,400,RKRD45727612,1
CUST29999330,CUST71949332,736,JQGJ78787543,1
CUST63448904,CUST70005385,20,RCVD74129912,1
